Unnamed: 0,alert_codes,alert_ids,alert_msgs,created,creator,reportstamp,device_alias,device_id,direction,fuel_reading,gps_delay,gps_received,group_ids,group_names,location,modified,odometer_reading,plateno,speed,temperature,longitude,latitude
GDfj5HYB9QZNRH9x6T-g,['LOCATION'],[761153],[],2021-01-09 02:05:10,tmsuite-processor,2021-01-09 02:05:06,ABB5105 (PAN),15172.0,56.0,0.0,0.0,2021-01-09 02:05:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.716345,9.25311",2021-01-09 02:15:28,64253653.0,ABB5105,0.0,0.0,124.716345,9.25311
YTnj5HYBYlZy3rhLCwYz,['LOCATION'],[761153],[],2021-01-09 02:04:13,tmsuite-processor,2021-01-09 02:04:06,ABB5105 (PAN),15172.0,56.0,0.0,0.0,2021-01-09 02:04:12,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.716345,9.25311",2021-01-09 02:15:28,64253653.0,ABB5105,0.0,0.0,124.716345,9.25311
VdoH5XYBju-oZ49TqoeW,['LOCATION'],[761153],[],2021-01-09 02:44:13,tmsuite-processor,2021-01-09 02:44:06,ABB5105 (PAN),15172.0,15.0,0.0,0.0,2021-01-09 02:44:10,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.716315,9.2531433",2021-01-09 02:59:32,64253659.0,ABB5105,0.0,0.0,124.716315,9.2531433
1TcK5XYB9QZNRH9xXacq,['LOCATION'],[761153],[],2021-01-09 02:47:10,tmsuite-processor,2021-01-09 02:47:06,ABB5105 (PAN),15172.0,279.0,0.0,0.0,2021-01-09 02:47:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.7162966,9.253125",2021-01-09 02:59:32,64253659.0,ABB5105,0.0,0.0,124.7162966,9.253125
PNoZ5XYBju-oZ49TD58F,['LOCATION'],[761153],[],2021-01-09 03:03:13,tmsuite-processor,2021-01-09 03:03:06,ABB5105 (PAN),15172.0,101.0,0.0,0.0,2021-01-09 03:03:11,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.71632,9.253115",2021-01-09 03:07:32,64253659.0,ABB5105,0.0,0.0,124.71632,9.253115
mjUn53YBqz5fwwqFgRga,['LOCATION'],[761153],[],2021-01-09 12:38:14,tmsuite-processor,2021-01-09 12:38:07,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 12:38:12,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 12:53:54,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
yTUr53YBqz5fwwqFJkcB,['LOCATION'],[761153],[],2021-01-09 12:42:13,tmsuite-processor,2021-01-09 12:42:07,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 12:42:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 12:53:54,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
FzUq53YBqz5fwwqFPDxU,['LOCATION'],[761153],[],2021-01-09 12:41:13,tmsuite-processor,2021-01-09 12:41:07,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 12:41:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 12:53:54,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
4y-s5nYBqz5fwwqFyhn9,['LOCATION'],[761153],[],2021-01-09 10:24:12,tmsuite-processor,2021-01-09 10:24:05,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:24:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:28:41,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
3Tqq5nYBYlZy3rhLC1tv,['LOCATION'],[761153],[],2021-01-09 10:21:12,tmsuite-processor,2021-01-09 10:21:05,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:21:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:27:45,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
5Ny45nYBju-oZ49Tqv9y,['LOCATION'],[761153],[],2021-01-09 10:37:10,tmsuite-processor,2021-01-09 10:37:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:37:08,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:49:32,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
fd2-5nYBju-oZ49TKQtn,['LOCATION'],[761153],[],2021-01-09 10:43:10,tmsuite-processor,2021-01-09 10:43:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:43:08,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:49:32,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
dN2_5nYBju-oZ49TEg0z,['LOCATION'],[761153],[],2021-01-09 10:44:10,tmsuite-processor,2021-01-09 10:44:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:44:08,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:49:32,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
sjzD5nYB9QZNRH9xplwD,['LOCATION'],[761153],[],2021-01-09 10:49:10,tmsuite-processor,2021-01-09 10:49:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:49:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:52:59,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
FRiI5nYBlHZB9bMCH5HM,['LOCATION'],[761153],[],2021-01-09 09:44:09,tmsuite-processor,2021-01-09 09:44:04,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 09:44:07,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 09:52:29,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
OjuJ5nYB9QZNRH9x-N9V,['LOCATION'],[761153],[],2021-01-09 09:46:10,tmsuite-processor,2021-01-09 09:46:04,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 09:46:06,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 09:52:29,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
hjtv5nYB9QZNRH9xZ5CE,['LOCATION'],[761153],[],2021-01-09 09:17:09,tmsuite-processor,2021-01-09 09:17:03,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 09:17:05,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 09:29:29,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
yNxz5nYBju-oZ49TBY5G,['LOCATION'],[761153],[],2021-01-09 09:21:06,tmsuite-processor,2021-01-09 09:21:03,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 09:21:05,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 09:29:29,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
Mzty5nYB9QZNRH9xJpmb,['LOCATION'],[761153],[],2021-01-09 09:20:09,tmsuite-processor,2021-01-09 09:20:03,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 09:20:07,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 09:29:29,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
ThiV5nYBlHZB9bMC16ZT,['LOCATION'],[761153],[],2021-01-09 09:59:08,tmsuite-processor,2021-01-09 09:59:04,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 09:59:07,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:03:14,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
Jjqc5nYBYlZy3rhLQ1bj,['LOCATION'],[761153],[],2021-01-09 10:06:09,tmsuite-processor,2021-01-09 10:06:04,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:06:06,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:10:02,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
89yX5nYBju-oZ49TsMUN,['LOCATION'],[761153],[],2021-01-09 10:01:09,tmsuite-processor,2021-01-09 10:01:04,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:01:07,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:04:37,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
-Ds_5nYB9QZNRH9xvCBr,['LOCATION'],[761153],[],2021-01-09 08:25:05,tmsuite-processor,2021-01-09 08:25:02,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 08:25:04,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 08:38:26,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
oTs95nYB9QZNRH9x8xph,['LOCATION'],[761153],[],2021-01-09 08:23:08,tmsuite-processor,2021-01-09 08:23:02,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 08:23:05,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 08:32:06,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
SztS5nYB9QZNRH9xEFfw,['LOCATION'],[761153],[],2021-01-09 08:45:06,tmsuite-processor,2021-01-09 08:45:02,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 08:45:04,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 08:49:03,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
lztN5nYB9QZNRH9xe0zf,['LOCATION'],[761153],[],2021-01-09 08:40:06,tmsuite-processor,2021-01-09 08:40:02,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 08:40:05,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 08:48:19,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
8jpS5nYBYlZy3rhL-ifK,['LOCATION'],[761153],[],2021-01-09 08:46:06,tmsuite-processor,2021-01-09 08:46:02,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 08:46:04,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 08:50:04,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
BTpL5nYBYlZy3rhLpxwn,['LOCATION'],[761153],[],2021-01-09 08:38:06,tmsuite-processor,2021-01-09 08:38:02,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 08:38:05,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 08:48:19,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
eipV5nYBqz5fwwqFvcMu,['LOCATION'],[761153],[],2021-01-09 08:49:07,tmsuite-processor,2021-01-09 08:49:02,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 08:49:04,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 09:04:41,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
vypY5nYBqz5fwwqFfOS5,['LOCATION'],[761153],[],2021-01-09 08:52:07,tmsuite-processor,2021-01-09 08:52:02,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 08:52:04,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 09:04:41,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
ndxX5nYBju-oZ49Tkk8D,['LOCATION'],[761153],[],2021-01-09 08:51:07,tmsuite-processor,2021-01-09 08:51:02,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 08:51:04,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 09:04:28,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
ZRhr5nYBlHZB9bMCv2cS,['LOCATION'],[761153],[],2021-01-09 09:13:09,tmsuite-processor,2021-01-09 09:13:03,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 09:13:05,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 09:21:04,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
OStl5nYBqz5fwwqFSX_t,['LOCATION'],[761153],[],2021-01-09 09:06:06,tmsuite-processor,2021-01-09 09:06:03,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 09:06:05,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 09:21:04,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
mtxu5nYBju-oZ49Tc4hV,['LOCATION'],[761153],[],2021-01-09 09:16:06,tmsuite-processor,2021-01-09 09:16:03,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 09:16:05,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 09:20:06,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
rDt85nYB9QZNRH9xNLjd,['LOCATION'],[761153],[],2021-01-09 09:31:08,tmsuite-processor,2021-01-09 09:31:04,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 09:31:06,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 09:41:44,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
8zt_5nYB9QZNRH9x3sKh,['LOCATION'],[761153],[],2021-01-09 09:35:08,tmsuite-processor,2021-01-09 09:35:04,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 09:35:06,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 09:41:44,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
Nzyj5nYB9QZNRH9xlhj3,['LOCATION'],[761153],[],2021-01-09 10:14:09,tmsuite-processor,2021-01-09 10:14:05,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:14:08,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:17:30,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
HS6g5nYBqz5fwwqF14LA,['LOCATION'],[761153],[],2021-01-09 10:11:09,tmsuite-processor,2021-01-09 10:11:05,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:11:08,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:15:01,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
Wjyk5nYB9QZNRH9xgRo_,['LOCATION'],[761153],[],2021-01-09 10:15:09,tmsuite-processor,2021-01-09 10:15:05,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:15:08,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:18:47,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
h9yi5nYBju-oZ49TrNyD,['LOCATION'],[761153],[],2021-01-09 10:13:09,tmsuite-processor,2021-01-09 10:13:05,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:13:08,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:16:35,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
ji6m5nYBqz5fwwqFVsgI,['LOCATION'],[761153],[],2021-01-09 10:17:09,tmsuite-processor,2021-01-09 10:17:05,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:17:07,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:21:11,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
nCx35nYBqz5fwwqFoG_l,['LOCATION'],[761153],[],2021-01-09 09:26:08,tmsuite-processor,2021-01-09 09:26:03,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 09:26:07,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 09:29:48,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
_9yf5nYBju-oZ49TA9UA,['LOCATION'],[761153],[],2021-01-09 10:09:09,tmsuite-processor,2021-01-09 10:09:04,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:09:06,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:13:07,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
bC6f5nYBqz5fwwqF7XZ2,['LOCATION'],[761153],[],2021-01-09 10:10:09,tmsuite-processor,2021-01-09 10:10:04,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:10:06,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:13:58,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
hC6l5nYBqz5fwwqFa7yw,['LOCATION'],[761153],[],2021-01-09 10:16:09,tmsuite-processor,2021-01-09 10:16:05,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:16:07,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:20:10,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
LBin5nYBlHZB9bMCQMds,['LOCATION'],[761153],[],2021-01-09 10:18:09,tmsuite-processor,2021-01-09 10:18:05,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:18:07,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:21:52,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
IjDO5nYBqz5fwwqFrsBC,['LOCATION'],[761153],[],2021-01-09 11:01:13,tmsuite-processor,2021-01-09 11:01:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 11:01:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 11:05:01,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
pxnI5nYBlHZB9bMCOQTU,['LOCATION'],[761153],[],2021-01-09 10:54:10,tmsuite-processor,2021-01-09 10:54:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 10:54:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 10:58:23,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
Tzzf5nYB9QZNRH9xJZ5K,['LOCATION'],[761153],[],2021-01-09 11:19:12,tmsuite-processor,2021-01-09 11:19:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 11:19:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 11:22:34,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
YTzc5nYB9QZNRH9xZZbL,['LOCATION'],[761153],[],2021-01-09 11:16:12,tmsuite-processor,2021-01-09 11:16:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 11:16:10,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 11:20:03,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
rN3V5nYBju-oZ49TCzcK,['LOCATION'],[761153],[],2021-01-09 11:08:10,tmsuite-processor,2021-01-09 11:08:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 11:08:08,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 11:16:43,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
3RnX5nYBlHZB9bMC1R7g,['LOCATION'],[761153],[],2021-01-09 11:11:13,tmsuite-processor,2021-01-09 11:11:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 11:11:10,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 11:16:56,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
eBne5nYBlHZB9bMCOiWt,['LOCATION'],[761153],[],2021-01-09 11:18:12,tmsuite-processor,2021-01-09 11:18:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 11:18:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 11:22:00,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
pxnW5nYBlHZB9bMCARxf,['LOCATION'],[761153],[],2021-01-09 11:09:13,tmsuite-processor,2021-01-09 11:09:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 11:09:10,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 11:16:43,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
kTHg5nYBqz5fwwqF-q49,['LOCATION'],[761153],[],2021-01-09 11:21:12,tmsuite-processor,2021-01-09 11:21:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 11:21:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 11:24:58,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
ZjHk5nYBqz5fwwqFo95g,['LOCATION'],[761153],[],2021-01-09 11:25:12,tmsuite-processor,2021-01-09 11:25:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 11:25:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 11:29:03,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
qd3j5nYBju-oZ49TuUU2,['LOCATION'],[761153],[],2021-01-09 11:24:12,tmsuite-processor,2021-01-09 11:24:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 11:24:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 11:28:12,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
-TzZ5nYB9QZNRH9xnI5S,['LOCATION'],[761153],[],2021-01-09 11:13:09,tmsuite-processor,2021-01-09 11:13:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 11:13:08,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 11:17:11,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
It3b5nYBju-oZ49Tez93,['LOCATION'],[761153],[],2021-01-09 11:15:12,tmsuite-processor,2021-01-09 11:15:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 11:15:10,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 11:19:07,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
Zz0z53YB9QZNRH9xZ01b,['LOCATION'],[761153],[],2021-01-09 12:51:14,tmsuite-processor,2021-01-09 12:51:07,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 12:51:11,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 13:02:50,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
Ajo353YBYlZy3rhL8853,['LOCATION'],[761153],[],2021-01-09 12:56:12,tmsuite-processor,2021-01-09 12:56:07,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 12:56:10,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 13:02:50,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
MzUt53YBqz5fwwqF5Wsw,['LOCATION'],[761153],[],2021-01-09 12:45:13,tmsuite-processor,2021-01-09 12:45:07,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 12:45:11,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 12:57:18,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
tBnq5nYBlHZB9bMCIS6Q,['LOCATION'],[761153],[],2021-01-09 11:31:12,tmsuite-processor,2021-01-09 11:31:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 11:31:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 11:40:45,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
Bhno5nYBlHZB9bMCTC3G,['LOCATION'],[761153],[],2021-01-09 11:29:12,tmsuite-processor,2021-01-09 11:29:06,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 11:29:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 11:33:17,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
GRke53YBlHZB9bMCVYwS,['LOCATION'],[761153],[],2021-01-09 12:28:13,tmsuite-processor,2021-01-09 12:28:07,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 12:28:10,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 12:35:26,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
zd0U53YBju-oZ49TQ5Ji,['LOCATION'],[761153],[],2021-01-09 12:17:13,tmsuite-processor,2021-01-09 12:17:07,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 12:17:09,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 12:32:27,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
AjoQ53YBYlZy3rhLmbjB,['LOCATION'],[761153],[],2021-01-09 12:13:13,tmsuite-processor,2021-01-09 12:13:07,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 12:13:12,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 12:32:27,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
Xzz95nYB9QZNRH9xW-B4,['LOCATION'],[761153],[],2021-01-09 11:52:12,tmsuite-processor,2021-01-09 11:52:07,ABB5105 (PAN),15172.0,65.0,0.0,0.0,2021-01-09 11:52:11,"[2085, 343, 30]","['Pan Logistics', 'Nestle', 'Webcast']","124.79199,9.1370033",2021-01-09 11:57:22,64271710.0,ABB5105,0.0,0.0,124.79199,9.1370033
