datestamp,plateno,location,longitude,latitude
2021-01-12 10:30:08,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.0138633,10.6241666
2021-01-12 10:30:37,NCE1173,PH Bacolod - Mansilingan DC - Source,123.0128483,10.6243666
2021-01-12 11:31:40,ABK4138,Save More - Calumpang,125.1446733,6.1210866
2021-01-12 12:10:09,RJK963,PH Cagayan Grocery - Destination,124.7578,8.5226183
2021-01-12 12:10:09,RJK963,PH Cagayan Grocery - Source,124.7578,8.5226183
2021-01-12 13:08:06,RJK963,PH Cagayan Grocery - Destination,124.7584916,8.5210283
2021-01-12 13:08:06,RJK963,PH Cagayan Grocery - Source,124.7584916,8.5210283
2021-01-12 13:13:06,RLE353,PSACC - Dadiangas CY 1,125.1545733,6.0950883
2021-01-12 13:14:06,RLE353,FDC - General Santos,125.1548766,6.09418
2021-01-12 14:37:46,KAD4601,PH Cagayan Grocery - Destination,124.75841,8.5211483
2021-01-12 14:37:46,KAD4601,PH Cagayan Grocery - Source,124.75841,8.5211483
2021-01-12 14:57:23,ZF7596,Gaisano Grand - San Francisco,125.9787866,8.5000166
2021-01-12 22:38:28,RLE353,FDC - General Santos,125.1548733,6.09398
2021-01-13 00:14:49,KAD4601,SM Snack Exchange - Cagayan de Oro,124.62389,8.4548083
2021-01-13 00:14:49,KAD4601,SM Supermarket - Cagayan,124.62389,8.4548083
2021-01-13 00:23:56,KVU104,Gaisano Puerto,124.752335,8.4997133
2021-01-13 00:35:00,KVU104,PH Cagayan Grocery - Destination,124.7584566,8.5209883
2021-01-13 00:58:02,ADC4769,PH Cofipack - Source,124.7144816,8.47179
2021-01-13 00:58:02,ADC4769,PH Cofipack - Destination,124.7144816,8.47179
2021-01-13 01:00:57,KAD4602,SM Supermarket - Cagayan De Oro 2,124.6551866,8.4849283
2021-01-13 01:00:57,KAD4602,SM Snack Exchange - CDO Downtown,124.6551866,8.4849283
2021-01-13 01:11:22,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.0139966,10.6241316
2021-01-13 01:11:48,NCE1173,PH Bacolod - Mansilingan DC - Source,123.0129566,10.6243966
2021-01-13 01:17:11,NCE1173,No. 1 Supplier Inc. - Bacolod,123.0055033,10.6228366
2021-01-13 01:22:25,RJK963,Puregold Price Club - Cagayan De,124.6571066,8.4843433
2021-01-13 01:24:58,RJK963,Interpace Corporation -Carmen,124.65839,8.4828783
2021-01-13 01:34:24,ZF7663,Save More - Basak,123.9487633,10.3621616
2021-01-13 01:34:24,ZF7663,Save More - Canduman,123.9487633,10.3621616
2021-01-13 01:34:44,KAD4601,SM Supermarket - Cagayan,124.621675,8.4550716
2021-01-13 01:34:46,KAD4601,SM Snack Exchange - Cagayan de Oro,124.6217716,8.4550816
2021-01-13 01:38:32,ZF7663,Gaisano Grand - Mandaue North,123.9500366,10.3569183
2021-01-13 02:09:38,ACN4785,Save More - Primark Caibaan,124.996225,11.2162333
2021-01-13 02:28:00,ADC4769,PH Cofipack - Source,124.7133866,8.473835
2021-01-13 02:28:00,ADC4769,PH Cofipack - Destination,124.7133866,8.473835
2021-01-13 02:31:40,ADC4767,PH Cagayan Grocery - Source,124.758455,8.521015
2021-01-13 02:31:40,ADC4767,PH Cagayan Grocery - Destination,124.758455,8.521015
2021-01-13 02:42:41,GAM1633,Gaisano Grand Mall of Tagum,125.808385,7.4452666
2021-01-13 02:45:38,JM3012,PH Cofipack - Destination,124.7144866,8.471785
2021-01-13 02:45:38,JM3012,PH Cofipack - Source,124.7144866,8.471785
2021-01-13 02:47:26,ACN4785,Robinson's Supermarket - Abucay,124.9871483,11.2390733
2021-01-13 02:50:05,ADC4769,PH Cofipack - Source,124.71457,8.4718966000000009
2021-01-13 02:50:05,ADC4769,PH Cofipack - Destination,124.71457,8.4718966000000009
2021-01-13 03:02:49,JM0535,PH Bacolod - Mansilingan DC - Destination,123.014005,10.6241
2021-01-13 03:03:04,JM0535,PH Bacolod - Mansilingan DC - Source,123.0129383,10.6243733
2021-01-13 03:09:35,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.0122566,10.6210933
2021-01-13 03:09:37,NCE1173,PH Bacolod - Mansilingan DC - Source,123.0122566,10.6211383
2021-01-13 03:10:03,JM0535,No. 1 Supplier Inc. - Bacolod,123.00484,10.6229283
2021-01-13 03:36:00,ACN4785,Save More - Tacloban,125.00123,11.2464816
2021-01-13 03:53:51,1301091079,Robinson's Supermarket -,121.038175,14.67072
2021-01-13 03:53:51,1301091079,SM Hypermarket - Cherry,121.038175,14.67072
2021-01-13 03:58:09,ACN4785,Robinson's Supermarket - Abucay,124.9881783,11.2400533
2021-01-13 04:22:10,1301091079,IMC - NBS/NDC,120.97226,14.7462933
2021-01-13 04:22:10,1301091079,Savemore - Malhacan,120.97226,14.7462933
2021-01-13 04:22:29,1301091079,PH Meycauayan Grocery - Destination,120.971905,14.7452683
2021-01-13 04:22:50,1301091079,PH Meycauayan Grocery - Source,120.9713433,14.74436
2021-01-13 05:04:10,JM3012,PH Cofipack - Source,124.7136733,8.4740516
2021-01-13 05:04:10,JM3012,PH Cofipack - Destination,124.7136733,8.4740516
2021-01-13 05:16:34,U51160,LORENZO CY - MISAMIS ORIENTAL,124.75616,8.5261616
2021-01-13 05:31:34,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.0135516,10.62268
2021-01-13 05:38:20,U51160,PH Cagayan Grocery - Destination,124.7582766,8.5211033
2021-01-13 05:38:20,U51160,PH Cagayan Grocery - Source,124.7582766,8.5211033
2021-01-13 05:56:02,130102,PH DC Calamba MMC - Source,121.1319716,14.201775
2021-01-13 05:56:33,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.0140016,10.6241066
2021-01-13 05:57:04,NCE1173,PH Bacolod - Mansilingan DC - Source,123.0129116,10.6243816
2021-01-13 06:36:51,JM3012,PH Cofipack - Source,124.71447,8.471835
2021-01-13 06:36:51,JM3012,PH Cofipack - Destination,124.71447,8.471835
2021-01-13 06:38:11,ADC4769,PH Cofipack - Destination,124.7134066,8.4738716
2021-01-13 06:38:11,ADC4769,PH Cofipack - Source,124.7134066,8.4738716
2021-01-13 06:53:08,NCE1173,No. 1 Supplier Inc. - Bacolod,123.0053266,10.6228583
2021-01-13 06:54:44,JM0535,PH Bacolod - Mansilingan DC - Destination,123.0122883,10.6211033
2021-01-13 06:54:44,JM0535,PH Bacolod - Mansilingan DC - Source,123.0122883,10.6211033
2021-01-13 07:07:05,ADC4769,PH Cofipack - Source,124.7144166,8.4717483
2021-01-13 07:07:05,ADC4769,PH Cofipack - Destination,124.7144166,8.4717483
2021-01-13 07:40:22,JM3012,PH Cofipack - Destination,124.713405,8.473835
2021-01-13 07:40:22,JM3012,PH Cofipack - Source,124.713405,8.473835
2021-01-13 08:03:02,ADC4769,PH Cofipack - Source,124.7133983,8.4738516
2021-01-13 08:03:02,ADC4769,PH Cofipack - Destination,124.7133983,8.4738516
2021-01-13 08:19:36,JM3012,PH Cofipack - Source,124.7144866,8.4718616
2021-01-13 08:19:36,JM3012,PH Cofipack - Destination,124.7144866,8.4718616
2021-01-13 08:46:00,KAD4602,PH Cagayan Grocery - Destination,124.75845,8.5210083
2021-01-13 08:46:01,KAD4602,PH Cagayan Grocery - Source,124.7584566,8.521025
2021-01-13 08:56:06,JM0535,PH Bacolod - Mansilingan DC - Destination,123.0139816,10.6241133
2021-01-13 08:56:22,JM0535,PH Bacolod - Mansilingan DC - Source,123.0129333,10.6243666
2021-01-13 09:32:35,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.01229,10.6210816
2021-01-13 09:32:36,NCE1173,PH Bacolod - Mansilingan DC - Source,123.0122883,10.6211133
2021-01-13 10:07:46,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.013595,10.6227083
2021-01-13 10:54:57,JM3012,PH Cofipack - Source,124.7133316,8.4737833
2021-01-13 10:54:57,JM3012,PH Cofipack - Destination,124.7133316,8.4737833
2021-01-13 11:11:14,NAD6565,PH Lipa CPW FG - Source,121.10781,13.9362566
2021-01-13 11:11:14,NAD6565,PH Lipa CPW FG - Destination,121.10781,13.9362566
2021-01-13 11:18:54,KAD4601,PH Cagayan Grocery - Destination,124.7583783,8.5209883
2021-01-13 11:18:58,KAD4601,PH Cagayan Grocery - Source,124.7583883,8.5210816
2021-01-13 11:47:26,U51160,LORENZO CY - MISAMIS ORIENTAL,124.756195,8.526165
2021-01-13 11:49:44,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.0139683,10.624125
2021-01-13 11:50:15,NCE1173,PH Bacolod - Mansilingan DC - Source,123.0129183,10.6243966
2021-01-13 12:10:01,NAR1498,PH RM Foods,120.8067483,14.9073066
2021-01-13 12:10:01,NAR1498,NA,120.8067483,14.9073066
2021-01-13 12:10:01,NAR1498,PH RM Foods,120.8067483,14.9073066
2021-01-13 12:10:01,NAR1498,NA,120.8067483,14.9073066
2021-01-13 12:17:29,ADC4767,PH Cagayan Grocery - Destination,124.7584383,8.521075
2021-01-13 12:17:29,ADC4767,PH Cagayan Grocery - Source,124.7584383,8.521075
2021-01-13 12:58:52,RJK963,PH Cagayan Grocery - Source,124.7583916,8.5213516
2021-01-13 12:58:52,RJK963,PH Cagayan Grocery - Destination,124.7583916,8.5213516
2021-01-13 14:30:33,ZF7663,PH Mandaue Grocery - Source,123.925275,10.3686183
2021-01-13 14:39:21,ZF7663,PH Mandaue Grocery - Destination,123.925195,10.3684283
2021-01-13 15:19:02,ABK4138,PH Cagayan Grocery - Destination,124.758365,8.521035
2021-01-13 15:19:02,ABK4138,PH Cagayan Grocery - Source,124.758365,8.521035
2021-01-13 16:06:50,U51160,LORENZO CY - MISAMIS ORIENTAL,124.7561816,8.52623
2021-01-13 16:11:53,UWG-774,LORENZO CY - MISAMIS ORIENTAL,124.7561916,8.5262
2021-01-13 17:33:45,NAR1498,Marketplace By Rustan's - East Bay,121.04592,14.4462066
2021-01-13 17:52:01,KVX105,Puregold Price Club - Kananga,124.5610933,11.1850633
2021-01-13 18:01:21,NAR1498,PH Batino Grocery - Destination,121.1338316,14.20484
2021-01-13 18:06:02,NAR1498,PH DC Calamba MMC - Source,121.134165,14.2004883
2021-01-13 18:06:58,NAR1498,PH Batino Grocery - Source,121.133335,14.2022716
2021-01-13 18:06:58,NAR1498,PH Batino Grocery - Destination,121.133335,14.2022716
2021-01-13 18:32:11,UWG-774,LORENZO CY - MISAMIS ORIENTAL,124.7561533,8.5261416
2021-01-13 19:25:20,KVX105,Puregold Price Club - Alangalang,124.8505066,11.2054366
2021-01-13 20:07:14,U51160,LORENZO CY - MISAMIS ORIENTAL,124.7561183,8.5261033
2021-01-13 22:00:35,U51160,LORENZO CY - MISAMIS ORIENTAL,124.7561183,8.5261266
2021-01-13 22:07:41,UWG-774,LORENZO CY - MISAMIS ORIENTAL,124.75615,8.5261433
2021-01-13 23:53:32,KWA565,FDC - Bohol,123.8497316,9.6701
2021-01-13 23:56:26,UWG-774,LORENZO CY - MISAMIS ORIENTAL,124.7561766,8.5262033
2021-01-14 00:01:40,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.0139916,10.6241016
2021-01-14 00:02:11,NCE1173,PH Bacolod - Mansilingan DC - Source,123.0129816,10.624375
2021-01-14 00:36:59,U51160,LORENZO CY - MISAMIS ORIENTAL,124.756115,8.526095
2021-01-14 00:41:06,NCE1173,No. 1 Supplier Inc. - Bacolod,123.0052283,10.6228816
2021-01-14 00:43:03,KAD4602,Save More - Capistrano,124.6426266,8.4801716
2021-01-14 00:52:59,ABK4138,Save More - Kauswagan,124.6398083,8.4893166
2021-01-14 00:53:13,ABK4138,Save More - Kauswagan Depot,124.6395966,8.489095
2021-01-14 01:11:33,KWA565,FDC - Bohol,123.85026,9.6711733
2021-01-14 01:16:42,KAD4601,Save More - Agora,124.658725,8.4880016
2021-01-14 01:18:31,KVU104,LORENZO CY - MISAMIS ORIENTAL,124.75526,8.5256216
2021-01-14 01:37:43,UWG-774,LORENZO CY - MISAMIS ORIENTAL,124.7561666,8.526175
2021-01-14 01:57:45,GAM1633,Gaisano Grand - Calinan,125.4538133,7.19246
2021-01-14 02:02:31,KWA565,FDC - Bohol,123.8502,9.6711116
2021-01-14 02:05:57,KAD4602,Save More - Capistrano,124.6424816,8.4802016
2021-01-14 02:14:21,JM0535,PH Bacolod - Mansilingan DC - Destination,123.0139183,10.6241383
2021-01-14 02:14:35,JM0535,PH Bacolod - Mansilingan DC - Source,123.0129883,10.624375
2021-01-14 02:18:02,ADC4769,PH Cofipack - Source,124.714515,8.471795
2021-01-14 02:18:02,ADC4769,PH Cofipack - Destination,124.714515,8.471795
2021-01-14 02:19:28,JM0535,No. 1 Supplier Inc. - Bacolod,123.00543330000001,10.6228866
2021-01-14 02:24:44,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.0122516,10.6210766
2021-01-14 02:24:46,NCE1173,PH Bacolod - Mansilingan DC - Source,123.0122616,10.6211233
2021-01-14 02:47:19,JM3012,PH Cofipack - Source,124.7145866,8.4716983
2021-01-14 02:47:19,JM3012,PH Cofipack - Destination,124.7145866,8.4716983
2021-01-14 02:47:35,U51160,LORENZO CY - MISAMIS ORIENTAL,124.7559983,8.5260683
2021-01-14 03:01:06,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.0135733,10.6226416
2021-01-14 03:04:25,MGG381,Gaisano Grand - Mandaue North,123.95012,10.356573
2021-01-14 03:05:54,ZF7663,Save More - Basak,123.94874,10.3621616
2021-01-14 03:05:54,ZF7663,Save More - Canduman,123.94874,10.3621616
2021-01-14 03:20:53,ADC4769,PH Cofipack - Source,124.7134033,8.4738516
2021-01-14 03:20:53,ADC4769,PH Cofipack - Destination,124.7134033,8.4738516
2021-01-14 03:20:58,ADC4767,2GO CAGAYAN CY,124.6523033,8.4950316
2021-01-14 03:34:08,ADC4767,Gaisano Citi Super Mall - Bulua,124.6120216,8.5041766
2021-01-14 03:34:08,ADC4767,FDC - CDO,124.6120216,8.5041766
2021-01-14 03:34:11,ADC4767,PH Cagayan De Oro Fac FG - Source,124.6120183,8.5041266
2021-01-14 03:35:18,ADC4767,PH Cagayan De Oro Fac FG - Destination,124.6120966,8.503485
2021-01-14 03:35:40,KWA565,FDC - Bohol,123.8496916,9.6700983
2021-01-14 03:38:27,UWG-774,LORENZO CY - MISAMIS ORIENTAL,124.75619,8.5262083
2021-01-14 03:49:39,JM0314,PSACC - Dadiangas CY 1,125.154425,6.0953433
2021-01-14 03:52:20,JM0314,FDC - General Santos,125.15482,6.094365
2021-01-14 04:18:32,KAD4601,PH Cagayan Grocery - Destination,124.7583533,8.5210016
2021-01-14 04:39:22,RJK963,Unipace - Cagayan De Oro,124.6513883,8.4869266
2021-01-14 04:45:14,JM0535,PH Bacolod - Mansilingan DC - Destination,123.01306,10.6209083
2021-01-14 04:46:51,KWA565,FDC - Bohol,123.8496683,9.6701683
2021-01-14 04:47:51,ADC4769,PH Cofipack - Source,124.7145483,8.47186
2021-01-14 04:47:51,ADC4769,PH Cofipack - Destination,124.7145483,8.47186
2021-01-14 04:54:39,KVU104,LORENZO CY - MISAMIS ORIENTAL,124.7561816,8.52618
2021-01-14 05:00:57,UWG-774,LORENZO CY - MISAMIS ORIENTAL,124.7561366,8.526165
2021-01-14 05:05:08,JM0535,PH Bacolod - Mansilingan DC - Source,123.0122533,10.621175
2021-01-14 05:12:21,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.013995,10.6241
2021-01-14 05:12:51,NCE1173,PH Bacolod - Mansilingan DC - Source,123.0129266,10.6243766
2021-01-14 05:17:15,JM3012,PH Cofipack - Source,124.7133616,8.47381
2021-01-14 05:17:15,JM3012,PH Cofipack - Destination,124.7133616,8.47381
2021-01-14 05:20:17,NCE1173,No. 1 Supplier Inc. - Bacolod,123.00547,10.622825
2021-01-14 05:53:22,U51160,LORENZO CY - MISAMIS ORIENTAL,124.7561766,8.5261816
2021-01-14 05:58:00,NAD6565,Savemore - Malhacan,120.9722383,14.7461366
2021-01-14 05:58:00,NAD6565,IMC - NBS/NDC,120.9722383,14.7461366
2021-01-14 05:58:00,NAD6565,PH Meycauayan Grocery - Destination,120.9722383,14.7461366
2021-01-14 05:58:45,NAD6565,PH Meycauayan Grocery - Source,120.9713266,14.744315
2021-01-14 06:34:44,ADC4767,Save More - Kauswagan Depot,124.639255,8.48913
2021-01-14 06:34:44,ADC4767,Save More - Kauswagan,124.639255,8.48913
2021-01-14 06:37:05,ADC4769,PH Cofipack - Destination,124.7134,8.4738633
2021-01-14 06:37:05,ADC4769,PH Cofipack - Source,124.7134,8.4738633
2021-01-14 06:41:27,KVU104,LORENZO CY - MISAMIS ORIENTAL,124.7560583,8.526095
2021-01-14 06:43:06,UWG-774,LORENZO CY - MISAMIS ORIENTAL,124.7561483,8.5261716
2021-01-14 06:55:43,130106,No. 1 Supplier Inc. - Bacolod,123.0046783,10.6229566
2021-01-14 06:58:37,ACE1174,Ritchjoy Marketing,122.0797483,6.9127866
2021-01-14 07:09:24,MGG381,PH Mandaue Grocery - Source,123.925377,10.368743
2021-01-14 07:26:38,U51160,LORENZO CY - MISAMIS ORIENTAL,124.7561133,8.52612
2021-01-14 07:40:48,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.0122983,10.6210583
2021-01-14 08:25:33,KAD4602,PH Cagayan Grocery - Destination,124.7583916,8.521185
2021-01-14 08:25:33,KAD4602,PH Cagayan Grocery - Source,124.7583916,8.521185
2021-01-14 08:29:54,JM0314,PSACC - Dadiangas CY 1,125.1553666,6.094865
2021-01-14 08:39:14,UWG-774,LORENZO CY - MISAMIS ORIENTAL,124.7561766,8.5262066
2021-01-14 08:39:39,KGH458,Puregold Price Club - Lanang,125.6526616,7.1145983
2021-01-14 08:47:59,JM0314,LORENZO CY - GENSAN,125.1501416,6.106355
2021-01-14 08:47:59,JM0314,PSACC - Dadiangas CY 2,125.1501416,6.106355
2021-01-14 09:08:13,U51160,LORENZO CY - MISAMIS ORIENTAL,124.7561533,8.5260833
2021-01-14 10:15:11,JM0535,PH Bacolod - Mansilingan DC - Destination,123.0139783,10.6241033
2021-01-14 10:15:14,JM0535,PH Bacolod - Mansilingan DC - Source,123.0138183,10.6241633
2021-01-14 10:21:04,JM0535,PH Bacolod - Mansilingan DC - Source,123.0123183,10.6212733
2021-01-14 10:32:41,UWG-774,LORENZO CY - MISAMIS ORIENTAL,124.7561316,8.526135
2021-01-14 10:42:30,JM0314,Robinson's Supermarket - Talavera,124.8457833,6.498575
2021-01-14 11:15:04,U51160,LORENZO CY - MISAMIS ORIENTAL,124.756145,8.5261116
2021-01-14 11:16:19,MGG381,Metro Gaisano (Metro Fresh 'N Easy,123.949653,10.332502
2021-01-14 11:18:10,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.013575,10.62269
2021-01-14 11:47:18,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.0140083,10.6240883
2021-01-14 11:47:52,NCE1173,PH Bacolod - Mansilingan DC - Source,123.0128833,10.624365
2021-01-14 12:32:56,UWG-774,LORENZO CY - MISAMIS ORIENTAL,124.7561683,8.5261933
2021-01-14 12:43:31,KAD4601,PH Cagayan Grocery - Destination,124.7583183,8.5210166
2021-01-14 12:43:31,KAD4601,PH Cagayan Grocery - Source,124.7583183,8.5210166
2021-01-14 12:57:55,KAD4601,PH Cagayan Grocery - Source,124.7583383,8.5211516
2021-01-14 13:08:15,ABK4138,PH Cagayan Grocery - Destination,124.758375,8.5209816
2021-01-14 13:08:16,ABK4138,PH Cagayan Grocery - Source,124.7583666,8.5210216
2021-01-14 13:20:34,U51160,LORENZO CY - MISAMIS ORIENTAL,124.7561916,8.52616
2021-01-14 13:33:30,MGG381,PH Mandaue Grocery - Destination,123.925367,10.368748
2021-01-14 13:33:30,MGG381,PH Mandaue Grocery - Source,123.925367,10.368748
2021-01-14 14:27:30,UWG-774,LORENZO CY - MISAMIS ORIENTAL,124.756165,8.5261716
2021-01-14 15:54:17,NAR1498,IMC - NBS/NDC,120.9719866,14.7453883
2021-01-14 15:54:17,NAR1498,Savemore - Malhacan,120.9719866,14.7453883
2021-01-14 15:54:31,NAR1498,PH Meycauayan Grocery - Destination,120.971565,14.7446633
2021-01-14 15:54:59,NAR1498,PH Meycauayan Grocery - Source,120.9713016,14.7443
2021-01-14 16:07:57,UWG-774,LORENZO CY - MISAMIS ORIENTAL,124.7561983,8.52622
2021-01-14 16:26:43,NAD6565,PH RM Foods,120.8068083,14.9072983
2021-01-14 16:26:43,NAD6565,NA,120.8068083,14.9072983
2021-01-14 16:26:43,NAD6565,PH RM Foods,120.8068083,14.9072983
2021-01-14 16:26:43,NAD6565,NA,120.8068083,14.9072983
2021-01-14 16:46:00,U51160,LORENZO CY - MISAMIS ORIENTAL,124.7560783,8.5261283
2021-01-14 17:36:52,RJK963,PH Cagayan Grocery - Destination,124.7581383,8.5209833
2021-01-14 17:40:58,RJK963,PH Cagayan Grocery - Source,124.757975,8.5226916
2021-01-14 17:49:11,UWG-774,LORENZO CY - MISAMIS ORIENTAL,124.7561683,8.5261766
2021-01-14 18:33:42,U51160,LORENZO CY - MISAMIS ORIENTAL,124.7561433,8.5261416
2021-01-14 19:34:08,UWG-774,LORENZO CY - MISAMIS ORIENTAL,124.7561166,8.52614
2021-01-14 21:52:32,KVU104,PH Cagayan Grocery - Destination,124.75847,8.52102
2021-01-14 21:52:32,KVU104,PH Cagayan Grocery - Source,124.75847,8.52102
2021-01-14 22:43:20,U51160,PH Cagayan Grocery - Destination,124.7583816,8.5210133
2021-01-14 22:43:20,U51160,PH Cagayan Grocery - Source,124.7583816,8.5210133
2021-01-14 23:56:31,130106,Super Value - Bacolod,122.943095,10.673055
2021-01-15 00:00:04,MGG381,Gaisano Grand - Mandaue North,123.9501,10.35652
2021-01-15 00:18:55,KAD4602,Robinson's Supermarket - Gusa,124.6858816,8.4745716
2021-01-15 00:26:55,130106,PH Bacolod - Mansilingan DC - Source,123.0122816,10.62109
2021-01-15 00:26:55,130106,PH Bacolod - Mansilingan DC - Destination,123.0122816,10.62109
2021-01-15 00:52:49,ACE1174,PH Cagayan Grocery - Destination,124.7585216,8.521075
2021-01-15 00:52:49,ACE1174,PH Cagayan Grocery - Source,124.7585216,8.521075
2021-01-15 00:56:33,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.0139966,10.6241216
2021-01-15 00:57:01,NCE1173,PH Bacolod - Mansilingan DC - Source,123.0128633,10.62439
2021-01-15 01:30:26,NCE1173,No. 1 Supplier Inc. - Bacolod,123.0054516,10.622835
2021-01-15 01:45:48,MEG206,PH Cagayan Grocery - Destination,124.75838,8.5210083
2021-01-15 02:46:39,ABK4138,PH Cagayan Grocery - Destination,124.7583316,8.5211166
2021-01-15 02:46:39,ABK4138,PH Cagayan Grocery - Source,124.7583316,8.5211166
2021-01-15 02:48:19,JM0535,PH Bacolod - Mansilingan DC - Source,123.0138133,10.6241666
2021-01-15 02:52:51,JM0535,No. 1 Supplier Inc. - Bacolod,123.00547,10.6228466
2021-01-15 03:01:51,130106,PH Bacolod - Mansilingan DC - Destination,123.0139083,10.6241483
2021-01-15 03:02:23,130106,PH Bacolod - Mansilingan DC - Source,123.012985,10.6243533
2021-01-15 03:12:02,130106,No. 1 Supplier Inc. - Bacolod,123.0047916,10.6229316
2021-01-15 03:47:48,ABK4138,Robinson's Supermarket - Gusa,124.6859916,8.4745216
2021-01-15 03:50:19,MGG381,PH Mandaue Grocery - Source,123.925372,10.368742
2021-01-15 04:02:06,ABK4138,Fivel Food Service - Neptune,124.6607133,8.4742666
2021-01-15 04:02:06,ABK4138,Fivel Food Service - Palma,124.6607133,8.4742666
2021-01-15 04:02:33,ABK4138,Fivel Food Service - Tiano,124.660465,8.4740316
2021-01-15 04:02:37,ABK4138,Fivel Food Service - Pacana,124.6603216,8.4740716
2021-01-15 04:05:32,NCE1173,PH Bacolod - Mansilingan DC - Source,123.012285,10.6211133
2021-01-15 04:30:50,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.01371,10.6230883
2021-01-15 04:40:02,RJK963,Robinson's Supermarket - Gusa,124.68571,8.47453
2021-01-15 04:54:31,RJK963,Robinson's Supermarket - Limketkai,124.6554566,8.4803333
2021-01-15 04:54:31,RJK963,Shopwise Supercenter - Cagayan De,124.6554566,8.4803333
2021-01-15 04:54:31,RJK963,Interpace Corporation -Carmen,124.6554566,8.4803333
2021-01-15 04:57:32,JM3012,PH Cofipack - Destination,124.7145733,8.4719116
2021-01-15 04:57:32,JM3012,PH Cofipack - Source,124.7145733,8.4719116
2021-01-15 05:04:26,JM0314,PH Cagayan Grocery - Destination,124.7584833,8.52105
2021-01-15 05:04:26,JM0314,PH Cagayan Grocery - Source,124.7584833,8.52105
2021-01-15 05:06:50,KWA565,PH Mandaue Grocery - Destination,123.9254633,10.3688533
2021-01-15 05:08:50,KWA565,PH Mandaue Grocery - Source,123.925465,10.36871
2021-01-15 05:16:12,ADC4769,PH Cofipack - Source,124.7144983,8.4717916
2021-01-15 05:16:12,ADC4769,PH Cofipack - Destination,124.7144983,8.4717916
2021-01-15 05:34:36,MEG206,PH Cofipack - Source,124.7132733,8.4737783
2021-01-15 05:56:24,KVU104,PH Cagayan Grocery - Destination,124.7584133,8.5210466
2021-01-15 05:56:24,KVU104,PH Cagayan Grocery - Source,124.7584133,8.5210466
2021-01-15 06:09:24,RLE353,PH Cagayan Grocery - Destination,124.7580983,8.5219716
2021-01-15 06:30:56,NCE1173,PH Bacolod - Mansilingan DC - Destination,123.01396,10.6241433
2021-01-15 06:31:25,NCE1173,PH Bacolod - Mansilingan DC - Source,123.0128283,10.624355
2021-01-15 06:52:59,NAR1498,PH RM Foods,120.8067083,14.9072916
2021-01-15 06:52:59,NAR1498,NA,120.8067083,14.9072916
2021-01-15 06:52:59,NAR1498,PH RM Foods,120.8067083,14.9072916
2021-01-15 06:52:59,NAR1498,NA,120.8067083,14.9072916
2021-01-15 06:54:43,NCE1173,No. 1 Supplier Inc. - Bacolod,123.00547,10.622865
2021-01-15 07:36:06,JM3012,PH Cofipack - Source,124.7136683,8.4739933
2021-01-15 07:36:06,JM3012,PH Cofipack - Destination,124.7136683,8.4739933
2021-01-15 07:39:35,ADC4769,PH Cofipack - Destination,124.71453,8.4718016
2021-01-15 07:39:35,ADC4769,PH Cofipack - Source,124.71453,8.4718016
2021-01-15 07:42:29,RJK963,Shopwise Supercenter - Cagayan De,124.65687,8.4823566
2021-01-15 07:43:13,RJK963,Puregold Price Club - Cagayan De,124.657655,8.48244
2021-01-15 07:43:35,KVX836,PH Cagayan Grocery - Destination,124.7583833,8.5210383
2021-01-15 07:43:35,KVX836,PH Cagayan Grocery - Source,124.7583833,8.5210383
2021-01-15 07:57:17,KWA565,PH Mandaue Grocery - Destination,123.9248983,10.3682083
2021-01-15 08:17:44,JM3012,PH Cofipack - Source,124.7145283,8.471745
2021-01-15 08:17:44,JM3012,PH Cofipack - Destination,124.7145283,8.471745
2021-01-15 08:21:18,NCE1173,No. 1 Supplier Inc. - Bacolod,123.0047066,10.6229833
2021-01-15 08:28:10,JM0535,PH Bacolod - Mansilingan DC - Destination,123.012285,10.62107
2021-01-15 08:28:12,JM0535,PH Bacolod - Mansilingan DC - Source,123.0123,10.6211583
2021-01-15 08:33:42,ADC4769,PH Cofipack - Source,124.7134666,8.4738866
2021-01-15 08:33:42,ADC4769,PH Cofipack - Destination,124.7134666,8.4738866
2021-01-15 09:52:17,NAD6565,PH Lipa CPW FG - Source,121.1071433,13.9360833
2021-01-15 09:52:17,NAD6565,PH Lipa CPW FG - Destination,121.1071433,13.9360833
2021-01-15 10:17:50,JM0535,PH Bacolod - Mansilingan DC - Destination,123.0139533,10.624115
