plateno,geofence_name,first_timestamp,last_timestamp,time_duration_at_geofence,time_next
AAT4643,PH Cagayan Grocery - Destination,2021-01-24 21:31:06,2021-01-24 21:57:39,1593s (~26.55 minutes),-1593s (~-26.55 minutes)
AAT4643,PH Cagayan Grocery - Source,2021-01-24 21:31:06,2021-01-24 21:57:39,1593s (~26.55 minutes),85083s (~23.63 hours)
KAD4601,Ralav Corporation - Butuan,2021-01-24 22:54:15,2021-01-25 01:22:30,8895s (~2.47 hours),-8889s (~-2.47 hours)
KAD4601,Puregold Price Club - Butuan,2021-01-24 22:54:21,2021-01-25 01:22:30,8889s (~2.47 hours),481s (~8.02 minutes)
NCE1173,No. 1 Supplier Inc. - Bacolod,2021-01-25 00:17:13,2021-01-25 04:57:03,16790s (~4.66 hours),82989s (~23.05 hours)
GAM1633,Gaisano Grand - Calinan,2021-01-25 00:39:49,2021-01-25 04:40:22,14433s (~4.01 hours),5349s (~1.49 hours)
KAD4602,Robinson's Supermarket - Gusa,2021-01-25 01:06:45,2021-01-25 01:29:45,1380s (~23 minutes),665s (~11.08 minutes)
ABK4138,S & R Membership Shopping - Cagayan,2021-01-25 01:30:06,2021-01-25 02:49:37,4771s (~1.33 hours),249302s (~2.89 days)
KAD4601,Puregold Price Club - Butuan United,2021-01-25 01:30:31,2021-01-25 02:59:23,5332s (~1.48 hours),736s (~12.27 minutes)
KAD4602,Interpace Corporation -Carmen,2021-01-25 01:40:50,2021-01-25 02:29:08,2898s (~48.3 minutes),-2898s (~-48.3 minutes)
KAD4602,Robinson's Supermarket - Limketkai,2021-01-25 01:40:50,2021-01-25 02:29:08,2898s (~48.3 minutes),-2898s (~-48.3 minutes)
KAD4602,Shopwise Supercenter - Cagayan De,2021-01-25 01:40:50,2021-01-25 02:29:08,2898s (~48.3 minutes),25818s (~7.17 hours)
ZF7590,PH Mandaue Grocery - Destination,2021-01-25 02:18:09,2021-01-25 02:24:11,362s (~6.03 minutes),-362s (~-6.03 minutes)
ZF7590,PH Mandaue Grocery - Source,2021-01-25 02:18:09,2021-01-25 04:25:51,7662s (~2.13 hours),-6944s (~-1.93 hours)
ZF7590,PH Mandaue Grocery - Destination,2021-01-25 02:30:07,2021-01-25 04:26:01,6954s (~1.93 hours),290047s (~3.36 days)
KVX115,Unipace - Cagayan De Oro,2021-01-25 02:43:15,2021-01-25 04:15:55,5560s (~1.54 hours),1819s (~30.32 minutes)
JM3012,PH Cofipack - Destination,2021-01-25 02:48:58,2021-01-25 02:59:22,624s (~10.4 minutes),-624s (~-10.4 minutes)
JM3012,PH Cofipack - Source,2021-01-25 02:48:58,2021-01-25 02:59:22,624s (~10.4 minutes),8064s (~2.24 hours)
KVX211,No. 1 Supplier Inc. - Bacolod,2021-01-25 02:53:32,2021-01-25 07:36:43,16991s (~4.72 hours),NA
NAM6641,PH Mandaue Grocery - Source,2021-01-25 03:01:32,2021-01-25 03:25:33,1441s (~24.02 minutes),480s (~8 minutes)
KAD4601,Robinson's Supermarket - Butuan,2021-01-25 03:11:39,2021-01-25 03:39:44,1685s (~28.08 minutes),37221s (~10.34 hours)
NAR1498,IMC - NBS/NDC,2021-01-25 03:18:01,2021-01-25 11:27:19,29358s (~8.15 hours),-29171s (~-8.1 hours)
NAR1498,PH Meycauayan Grocery - Destination,2021-01-25 03:21:08,2021-01-25 11:27:19,29171s (~8.1 hours),-29125s (~-8.09 hours)
NAR1498,PH Meycauayan Grocery - Source,2021-01-25 03:21:54,2021-01-25 11:27:19,29125s (~8.09 hours),2654s (~44.23 minutes)
NAM6641,PH Mandaue Grocery - Source,2021-01-25 03:33:33,2021-01-25 04:27:33,3240s (~54 minutes),600s (~10 minutes)
JM0535,No. 1 Supplier Inc. - Bacolod,2021-01-25 03:43:34,2021-01-25 04:27:31,2637s (~43.95 minutes),720s (~12 minutes)
137704,No. 1 Supplier Inc. - Bacolod,2021-01-25 04:00:02,2021-01-25 04:16:40,998s (~16.63 minutes),267280s (~3.09 days)
RKZ541,PH Mandaue Grocery - Destination,2021-01-25 04:22:59,2021-01-25 04:29:59,420s (~7 minutes),36s
RKZ541,PH Mandaue Grocery - Source,2021-01-25 04:30:35,2021-01-25 07:23:20,10365s (~2.88 hours),161025s (~1.86 days)
NAM6641,PH Mandaue Grocery - Source,2021-01-25 04:37:33,2021-01-25 05:59:34,4921s (~1.37 hours),19866s (~5.52 hours)
JM0535,No. 1 Supplier Inc. - Bacolod,2021-01-25 04:39:31,2021-01-25 07:36:50,10639s (~2.96 hours),427253s (~4.95 days)
KVX115,PH Cagayan Grocery - Destination,2021-01-25 04:46:14,2021-01-26 02:39:51,78817s (~21.89 hours),-13049s (~-3.62 hours)
JM3012,PH Cofipack - Destination,2021-01-25 05:13:46,2021-01-25 05:19:08,322s (~5.37 minutes),-322s (~-5.37 minutes)
JM3012,PH Cofipack - Source,2021-01-25 05:13:46,2021-01-25 05:19:08,322s (~5.37 minutes),68173s (~18.94 hours)
GAM1633,Gaisano Grand - Savers Mall,2021-01-25 06:09:31,2021-01-25 06:59:43,3012s (~50.2 minutes),-3012s (~-50.2 minutes)
GAM1633,Gaisano Grand Mall - Digos,2021-01-25 06:09:31,2021-01-25 06:59:43,3012s (~50.2 minutes),2122s (~35.37 minutes)
ADC4769,PH Cofipack - Destination,2021-01-25 06:41:34,2021-01-25 06:57:30,956s (~15.93 minutes),-956s (~-15.93 minutes)
ADC4769,PH Cofipack - Source,2021-01-25 06:41:34,2021-01-25 06:57:30,956s (~15.93 minutes),3340s (~55.67 minutes)
ADK4034,PH Mandaue Grocery - Destination,2021-01-25 07:01:09,2021-01-25 07:26:16,1507s (~25.12 minutes),NA
KVS151,PH Cagayan Grocery - Destination,2021-01-25 07:10:06,2021-01-25 07:28:06,1080s (~18 minutes),-1080s (~-18 minutes)
KVS151,PH Cagayan Grocery - Source,2021-01-25 07:10:06,2021-01-25 07:28:06,1080s (~18 minutes),480s (~8 minutes)
NBC8023,PH Lipa CPW FG - Destination,2021-01-25 07:16:25,2021-01-25 07:28:22,717s (~11.95 minutes),-717s (~-11.95 minutes)
NBC8023,PH Lipa CPW FG - Source,2021-01-25 07:16:25,2021-01-25 07:28:22,717s (~11.95 minutes),30872s (~8.58 hours)
GAM1633,Gaisano Grand - Savers Mall,2021-01-25 07:35:05,2021-01-25 08:20:40,2735s (~45.58 minutes),-2735s (~-45.58 minutes)
GAM1633,Gaisano Grand Mall - Digos,2021-01-25 07:35:05,2021-01-25 08:20:40,2735s (~45.58 minutes),51170s (~14.21 hours)
KVS151,PH Cagayan Grocery - Destination,2021-01-25 07:36:06,2021-01-25 07:57:56,1310s (~21.83 minutes),-1310s (~-21.83 minutes)
KVS151,PH Cagayan Grocery - Source,2021-01-25 07:36:06,2021-01-25 07:57:56,1310s (~21.83 minutes),12838s (~3.57 hours)
NBG3012,PH Batino Grocery - Destination,2021-01-25 07:45:45,2021-01-25 07:59:45,840s (~14 minutes),-840s (~-14 minutes)
NBG3012,PH Batino Grocery - Source,2021-01-25 07:45:45,2021-01-25 07:59:45,840s (~14 minutes),7226s (~2.01 hours)
ADC4769,PH Cofipack - Destination,2021-01-25 07:53:10,2021-01-25 08:13:19,1209s (~20.15 minutes),-1209s (~-20.15 minutes)
ADC4769,PH Cofipack - Source,2021-01-25 07:53:10,2021-01-25 08:13:19,1209s (~20.15 minutes),70762s (~19.66 hours)
KWA565,PH Mandaue Grocery - Source,2021-01-25 08:33:51,2021-01-25 10:59:12,8721s (~2.42 hours),9105s (~2.53 hours)
KAD4602,PH Cagayan Grocery - Destination,2021-01-25 09:39:26,2021-01-26 00:41:56,54150s (~15.04 hours),-54150s (~-15.04 hours)
KAD4602,PH Cagayan Grocery - Source,2021-01-25 09:39:26,2021-01-26 00:41:56,54150s (~15.04 hours),3160s (~52.67 minutes)
NBG3012,PH Batino Grocery - Destination,2021-01-25 10:00:11,2021-01-25 10:17:32,1041s (~17.35 minutes),-1041s (~-17.35 minutes)
NBG3012,PH Batino Grocery - Source,2021-01-25 10:00:11,2021-01-25 10:17:32,1041s (~17.35 minutes),1704s (~28.4 minutes)
NBG3012,PH Batino Grocery - Destination,2021-01-25 10:45:56,2021-01-25 11:28:24,2548s (~42.47 minutes),-2548s (~-42.47 minutes)
NBG3012,PH Batino Grocery - Source,2021-01-25 10:45:56,2021-01-25 11:28:24,2548s (~42.47 minutes),16415s (~4.56 hours)
NAM6641,PH Mandaue Grocery - Source,2021-01-25 11:30:40,2021-01-25 12:52:08,4888s (~1.36 hours),720s (~12 minutes)
KVS151,PH Cagayan Grocery - Destination,2021-01-25 11:31:54,2021-01-25 11:54:48,1374s (~22.9 minutes),-1374s (~-22.9 minutes)
KVS151,PH Cagayan Grocery - Source,2021-01-25 11:31:54,2021-01-25 11:54:48,1374s (~22.9 minutes),7554s (~2.1 hours)
NAR1498,"PH RM Foods, Inc. - Destination",2021-01-25 12:11:33,2021-01-25 19:09:53,25100s (~6.97 hours),-25100s (~-6.97 hours)
NAR1498,"PH RM Foods, Inc. - Source",2021-01-25 12:11:33,2021-01-25 19:09:53,25100s (~6.97 hours),64350s (~17.88 hours)
NAM6641,PH Mandaue Grocery - Source,2021-01-25 13:04:08,2021-01-25 13:58:08,3240s (~54 minutes),601s (~10.02 minutes)
RJK963,PH Cagayan Grocery - Destination,2021-01-25 13:30:42,2021-01-25 21:59:57,30555s (~8.49 hours),-30555s (~-8.49 hours)
RJK963,PH Cagayan Grocery - Source,2021-01-25 13:30:42,2021-01-25 21:59:57,30555s (~8.49 hours),11947s (~3.32 hours)
KWA565,PH Mandaue Grocery - Source,2021-01-25 13:30:57,2021-01-25 20:38:28,25651s (~7.13 hours),237602s (~2.75 days)
KAD4601,PH Cagayan Grocery - Destination,2021-01-25 14:00:05,2021-01-26 00:11:31,36686s (~10.19 hours),-36686s (~-10.19 hours)
KAD4601,PH Cagayan Grocery - Source,2021-01-25 14:00:05,2021-01-26 00:11:31,36686s (~10.19 hours),3223s (~53.72 minutes)
KVS151,PH Cagayan Grocery - Destination,2021-01-25 14:00:42,2021-01-25 14:21:32,1250s (~20.83 minutes),-1250s (~-20.83 minutes)
KVS151,PH Cagayan Grocery - Source,2021-01-25 14:00:42,2021-01-25 14:21:32,1250s (~20.83 minutes),40501s (~11.25 hours)
NAM6641,PH Mandaue Grocery - Source,2021-01-25 14:08:09,2021-01-25 14:28:08,1199s (~19.98 minutes),360s (~6 minutes)
NAM6641,PH Mandaue Grocery - Source,2021-01-25 14:34:08,2021-01-25 15:28:08,3240s (~54 minutes),480s (~8 minutes)
JM0314,PH Cagayan Grocery - Destination,2021-01-25 15:00:01,2021-01-26 00:59:06,35945s (~9.98 hours),-35945s (~-9.98 hours)
JM0314,PH Cagayan Grocery - Source,2021-01-25 15:00:01,2021-01-25 22:54:05,28444s (~7.9 hours),1140s (~19 minutes)
NAM6641,PH Mandaue Grocery - Source,2021-01-25 15:36:08,2021-01-25 16:46:08,4200s (~1.17 hours),840s (~14 minutes)
NBG3012,PH Batino Grocery - Destination,2021-01-25 16:01:59,2021-01-25 16:27:59,1560s (~26 minutes),-1560s (~-26 minutes)
NBG3012,PH Batino Grocery - Source,2021-01-25 16:01:59,2021-01-25 16:27:59,1560s (~26 minutes),1140s (~19 minutes)
NBC8023,IMC - NBS/NDC,2021-01-25 16:02:54,2021-01-25 16:27:44,1490s (~24.83 minutes),-1490s (~-24.83 minutes)
NBC8023,PH Meycauayan Grocery - Destination,2021-01-25 16:02:54,2021-01-25 16:27:44,1490s (~24.83 minutes),-1490s (~-24.83 minutes)
NBC8023,PH Meycauayan Grocery - Source,2021-01-25 16:02:54,2021-01-25 16:27:44,1490s (~24.83 minutes),70338s (~19.54 hours)
NBG3012,PH Tanauan - Destination,2021-01-25 16:46:59,2021-01-25 16:54:25,446s (~7.43 minutes),-446s (~-7.43 minutes)
NBG3012,PH Tanauan - Source,2021-01-25 16:46:59,2021-01-25 16:54:25,446s (~7.43 minutes),572s (~9.53 minutes)
NAM6641,PH Mandaue Grocery - Source,2021-01-25 17:00:08,2021-01-25 17:56:08,3360s (~56 minutes),360s (~6 minutes)
NBG3012,PH Tanauan - Destination,2021-01-25 17:03:57,2021-01-25 17:23:25,1168s (~19.47 minutes),-1168s (~-19.47 minutes)
NBG3012,PH Tanauan - Source,2021-01-25 17:03:57,2021-01-25 17:23:25,1168s (~19.47 minutes),2263s (~37.72 minutes)
ZF7663,PH Mandaue Grocery - Destination,2021-01-25 17:14:40,2021-01-25 19:29:56,8116s (~2.25 hours),-8116s (~-2.25 hours)
ZF7663,PH Mandaue Grocery - Source,2021-01-25 17:14:40,2021-01-25 19:29:56,8116s (~2.25 hours),412208s (~4.77 days)
NBG3012,PH Tanauan - Destination,2021-01-25 18:01:08,2021-01-25 18:26:43,1535s (~25.58 minutes),-1535s (~-25.58 minutes)
NBG3012,PH Tanauan - Source,2021-01-25 18:01:08,2021-01-25 18:26:43,1535s (~25.58 minutes),5662s (~1.57 hours)
NAM6641,PH Mandaue Grocery - Source,2021-01-25 18:02:08,2021-01-25 19:40:08,5880s (~1.63 hours),33682s (~9.36 hours)
NBG3012,PH Tanauan - Destination,2021-01-25 20:01:05,2021-01-25 20:27:04,1559s (~25.98 minutes),-1559s (~-25.98 minutes)
NBG3012,PH Tanauan - Source,2021-01-25 20:01:05,2021-01-25 20:27:04,1559s (~25.98 minutes),27689s (~7.69 hours)
AAT4643,PH Cagayan Grocery - Destination,2021-01-25 21:35:42,2021-01-25 21:42:54,432s (~7.2 minutes),-432s (~-7.2 minutes)
AAT4643,PH Cagayan Grocery - Source,2021-01-25 21:35:42,2021-01-25 21:42:54,432s (~7.2 minutes),NA
GAM1633,Gaisano Grand - Calinan,2021-01-25 22:33:30,2021-01-26 01:52:39,11949s (~3.32 hours),81468s (~22.63 hours)
KVX115,PH Cagayan Grocery - Source,2021-01-25 23:02:22,2021-01-26 02:39:51,13049s (~3.62 hours),21271s (~5.91 hours)
JM0314,PH Cagayan Grocery - Source,2021-01-25 23:13:05,2021-01-25 23:55:05,2520s (~42 minutes),300s (~5 minutes)
KGH458,Gaisano Mall - Toril,2021-01-25 23:18:12,2021-01-26 05:59:33,24081s (~6.69 hours),NA
JM0314,PH Cagayan Grocery - Source,2021-01-26 00:00:05,2021-01-26 00:25:05,1500s (~25 minutes),57951s (~16.1 hours)
JM3012,PH Cofipack - Destination,2021-01-26 00:15:21,2021-01-26 00:29:14,833s (~13.88 minutes),-833s (~-13.88 minutes)
JM3012,PH Cofipack - Source,2021-01-26 00:15:21,2021-01-26 00:29:14,833s (~13.88 minutes),57670s (~16.02 hours)
KAD4601,SM Snack Exchange - CDO Downtown,2021-01-26 01:05:14,2021-01-26 02:58:08,6774s (~1.88 hours),-6774s (~-1.88 hours)
KAD4601,SM Supermarket - Cagayan De Oro 2,2021-01-26 01:05:14,2021-01-26 02:58:08,6774s (~1.88 hours),734s (~12.23 minutes)
RJK963,SM Snack Exchange - Cagayan de Oro,2021-01-26 01:19:04,2021-01-26 05:17:49,14325s (~3.98 hours),-14325s (~-3.98 hours)
RJK963,SM Supermarket - Cagayan,2021-01-26 01:19:04,2021-01-26 05:17:49,14325s (~3.98 hours),99731s (~1.15 days)
KAD4602,Save More - Kauswagan,2021-01-26 01:34:36,2021-01-26 03:13:21,5925s (~1.65 hours),-5925s (~-1.65 hours)
KAD4602,Save More - Kauswagan Depot,2021-01-26 01:34:36,2021-01-26 03:13:21,5925s (~1.65 hours),1009s (~16.82 minutes)
KVS151,PH Cagayan Grocery - Destination,2021-01-26 01:36:33,2021-01-26 01:56:42,1209s (~20.15 minutes),-1209s (~-20.15 minutes)
KVS151,PH Cagayan Grocery - Source,2021-01-26 01:36:33,2021-01-26 01:56:42,1209s (~20.15 minutes),65000s (~18.06 hours)
KAD4601,SM Snack Exchange - CDO Downtown,2021-01-26 03:10:22,2021-01-26 05:29:58,8376s (~2.33 hours),-8376s (~-2.33 hours)
KAD4601,SM Supermarket - Cagayan De Oro 2,2021-01-26 03:10:22,2021-01-26 05:29:58,8376s (~2.33 hours),81031s (~22.51 hours)
KAD4602,Puregold Price Club - Cagayan De,2021-01-26 03:30:10,2021-01-26 04:18:13,2883s (~48.05 minutes),-2804s (~-46.73 minutes)
KAD4602,Interpace Corporation -Carmen,2021-01-26 03:31:29,2021-01-26 04:13:19,2510s (~41.83 minutes),-1337s (~-22.28 minutes)
KAD4602,Robinson's Supermarket - Limketkai,2021-01-26 03:51:02,2021-01-26 03:59:18,496s (~8.27 minutes),-491s (~-8.18 minutes)
KAD4602,Shopwise Supercenter - Cagayan De,2021-01-26 03:51:07,2021-01-26 03:59:18,491s (~8.18 minutes),1197s (~19.95 minutes)
ADC4769,PH Cofipack - Destination,2021-01-26 03:52:41,2021-01-26 05:23:18,5437s (~1.51 hours),-5437s (~-1.51 hours)
ADC4769,PH Cofipack - Source,2021-01-26 03:52:41,2021-01-26 05:23:18,5437s (~1.51 hours),77809s (~21.61 hours)
NCE1173,No. 1 Supplier Inc. - Bacolod,2021-01-26 04:00:12,2021-01-26 07:19:16,11944s (~3.32 hours),158101s (~1.83 days)
NBG3012,IMC - NBS/NDC,2021-01-26 04:08:33,2021-01-26 04:24:56,983s (~16.38 minutes),-983s (~-16.38 minutes)
NBG3012,PH Meycauayan Grocery - Destination,2021-01-26 04:08:33,2021-01-26 04:24:56,983s (~16.38 minutes),-983s (~-16.38 minutes)
NBG3012,PH Meycauayan Grocery - Source,2021-01-26 04:08:33,2021-01-26 04:24:56,983s (~16.38 minutes),73098s (~20.3 hours)
KAD4602,Save More - Agora,2021-01-26 04:19:15,2021-01-26 05:12:46,3211s (~53.52 minutes),13700s (~3.81 hours)
NAM6641,PH Mandaue Grocery - Source,2021-01-26 05:01:30,2021-01-26 06:25:30,5040s (~1.4 hours),600s (~10 minutes)
GWB422,PH Cofipack - Destination,2021-01-26 05:30:59,2021-01-26 08:08:03,9424s (~2.62 hours),-9424s (~-2.62 hours)
GWB422,PH Cofipack - Source,2021-01-26 05:30:59,2021-01-26 08:08:03,9424s (~2.62 hours),283960s (~3.29 days)
NAD6565,PH Batino Grocery - Destination,2021-01-26 06:18:50,2021-01-26 18:38:09,44359s (~12.32 hours),-44359s (~-12.32 hours)
NAD6565,PH Batino Grocery - Source,2021-01-26 06:18:50,2021-01-26 18:38:09,44359s (~12.32 hours),150787s (~1.75 days)
NAM6641,PH Mandaue Grocery - Source,2021-01-26 06:35:30,2021-01-26 07:57:31,4921s (~1.37 hours),480s (~8 minutes)
NAM6641,PH Mandaue Grocery - Source,2021-01-26 08:05:31,2021-01-26 08:29:31,1440s (~24 minutes),7879s (~2.19 hours)
KVX115,PH Cagayan Grocery - Destination,2021-01-26 08:34:22,2021-01-26 14:29:33,21311s (~5.92 hours),-21243s (~-5.9 hours)
KVX115,PH Cagayan Grocery - Source,2021-01-26 08:35:30,2021-01-26 14:29:33,21243s (~5.9 hours),46841s (~13.01 hours)
KAD4602,PH Cagayan Grocery - Destination,2021-01-26 09:01:06,2021-01-27 02:59:27,64701s (~17.97 hours),1117s (~18.62 minutes)
NAM6641,PH Mandaue Grocery - Source,2021-01-26 10:40:50,2021-01-26 11:49:36,4126s (~1.15 hours),45738s (~12.7 hours)
AGA9704,PH Cagayan Grocery - Destination,2021-01-26 11:40:47,2021-01-26 12:51:59,4272s (~1.19 hours),-4272s (~-1.19 hours)
AGA9704,PH Cagayan Grocery - Source,2021-01-26 11:40:47,2021-01-26 12:51:58,4271s (~1.19 hours),NA
NBC8023,IMC - NBS/NDC,2021-01-26 12:00:02,2021-01-26 12:17:15,1033s (~17.22 minutes),-1033s (~-17.22 minutes)
NBC8023,PH Meycauayan Grocery - Destination,2021-01-26 12:00:02,2021-01-26 12:17:15,1033s (~17.22 minutes),-1033s (~-17.22 minutes)
NBC8023,PH Meycauayan Grocery - Source,2021-01-26 12:00:02,2021-01-26 12:17:15,1033s (~17.22 minutes),9859s (~2.74 hours)
NAR1498,PH Batino Grocery - Destination,2021-01-26 13:02:23,2021-01-26 21:59:09,32206s (~8.95 hours),-32206s (~-8.95 hours)
NAR1498,PH Batino Grocery - Source,2021-01-26 13:02:23,2021-01-26 21:59:09,32206s (~8.95 hours),194501s (~2.25 days)
KVX170,PH Cagayan Grocery - Destination,2021-01-26 14:02:56,2021-01-26 14:25:25,1349s (~22.48 minutes),-1349s (~-22.48 minutes)
KVX170,PH Cagayan Grocery - Source,2021-01-26 14:02:56,2021-01-26 14:25:25,1349s (~22.48 minutes),27467s (~7.63 hours)
NBC8023,IMC - NBS/NDC,2021-01-26 15:01:34,2021-01-26 15:25:05,1411s (~23.52 minutes),-1411s (~-23.52 minutes)
NBC8023,PH Meycauayan Grocery - Destination,2021-01-26 15:01:34,2021-01-26 15:25:05,1411s (~23.52 minutes),-1411s (~-23.52 minutes)
NBC8023,PH Meycauayan Grocery - Source,2021-01-26 15:01:34,2021-01-26 15:25:05,1411s (~23.52 minutes),19339s (~5.37 hours)
JM3012,FDC - General Santos,2021-01-26 16:30:24,2021-01-26 16:43:28,784s (~13.07 minutes),42830s (~11.9 hours)
JM0314,FDC - General Santos,2021-01-26 16:30:56,2021-01-27 00:24:57,28441s (~7.9 hours),-28441s (~-7.9 hours)
JM0314,PSACC - Dadiangas CY 1,2021-01-26 16:30:56,2021-01-27 05:19:36,46120s (~12.81 hours),-17319s (~-4.81 hours)
KVS151,PH Cagayan Grocery - Destination,2021-01-26 20:00:02,2021-01-26 20:22:21,1339s (~22.32 minutes),-1339s (~-22.32 minutes)
KVS151,PH Cagayan Grocery - Source,2021-01-26 20:00:02,2021-01-26 20:22:21,1339s (~22.32 minutes),7686s (~2.13 hours)
NBC8023,"PH RM Foods, Inc. - Destination",2021-01-26 20:47:24,2021-01-26 20:59:50,746s (~12.43 minutes),-746s (~-12.43 minutes)
NBC8023,"PH RM Foods, Inc. - Source",2021-01-26 20:47:24,2021-01-26 20:59:50,746s (~12.43 minutes),14890s (~4.14 hours)
KVX170,PH Cagayan Grocery - Destination,2021-01-26 22:03:12,2021-01-26 22:12:39,567s (~9.45 minutes),-567s (~-9.45 minutes)
KVX170,PH Cagayan Grocery - Source,2021-01-26 22:03:12,2021-01-26 22:12:39,567s (~9.45 minutes),6526s (~1.81 hours)
KVS151,PH Cagayan Grocery - Destination,2021-01-26 22:30:27,2021-01-26 22:59:03,1716s (~28.6 minutes),-1716s (~-28.6 minutes)
KVS151,PH Cagayan Grocery - Source,2021-01-26 22:30:27,2021-01-26 22:59:03,1716s (~28.6 minutes),58702s (~16.31 hours)
ZF7596,PH Cofipack - Destination,2021-01-26 22:31:44,2021-01-27 01:42:18,11434s (~3.18 hours),-11434s (~-3.18 hours)
ZF7596,PH Cofipack - Source,2021-01-26 22:31:44,2021-01-27 01:42:18,11434s (~3.18 hours),NA
KVX170,SM Snack Exchange - Cagayan de Oro,2021-01-27 00:01:25,2021-01-27 00:29:51,1706s (~28.43 minutes),-1706s (~-28.43 minutes)
KVX170,SM Supermarket - Cagayan,2021-01-27 00:01:25,2021-01-27 00:29:51,1706s (~28.43 minutes),93802s (~1.09 days)
GAM1633,SM Snack Exchange - Davao,2021-01-27 00:30:27,2021-01-27 01:28:01,3454s (~57.57 minutes),-3454s (~-57.57 minutes)
GAM1633,SM Supermarket - Davao,2021-01-27 00:30:27,2021-01-27 01:29:33,3546s (~59.1 minutes),2211s (~36.85 minutes)
JM0314,FDC - General Santos,2021-01-27 00:30:57,2021-01-27 01:59:59,5342s (~1.48 hours),3660s (~1.02 hours)
NAM6641,PH Mandaue Grocery - Source,2021-01-27 00:31:54,2021-01-27 01:29:52,3478s (~57.97 minutes),19980s (~5.55 hours)
NBG3012,IMC - NBS/NDC,2021-01-27 00:43:14,2021-01-27 00:58:23,909s (~15.15 minutes),-909s (~-15.15 minutes)
NBG3012,PH Meycauayan Grocery - Destination,2021-01-27 00:43:14,2021-01-27 00:55:19,725s (~12.08 minutes),-725s (~-12.08 minutes)
NBG3012,PH Meycauayan Grocery - Source,2021-01-27 00:43:14,2021-01-27 00:55:19,725s (~12.08 minutes),2129s (~35.48 minutes)
NBC8023,"PH RM Foods, Inc. - Destination",2021-01-27 01:08:00,2021-01-27 01:27:18,1158s (~19.3 minutes),-1158s (~-19.3 minutes)
NBC8023,"PH RM Foods, Inc. - Source",2021-01-27 01:08:00,2021-01-27 01:27:18,1158s (~19.3 minutes),13055s (~3.63 hours)
NBG3012,"PH RM Foods, Inc. - Destination",2021-01-27 01:30:48,2021-01-27 01:59:53,1745s (~29.08 minutes),-1745s (~-29.08 minutes)
NBG3012,"PH RM Foods, Inc. - Source",2021-01-27 01:30:48,2021-01-27 01:59:53,1745s (~29.08 minutes),5463s (~1.52 hours)
GAM1633,SM Snack Exchange - Lanang,2021-01-27 02:06:24,2021-01-27 03:21:04,4480s (~1.24 hours),-4480s (~-1.24 hours)
GAM1633,SM Supermarket - Lanang,2021-01-27 02:06:24,2021-01-27 03:20:51,4467s (~1.24 hours),NA
ADC4767,PH Cofipack - Destination,2021-01-27 02:30:49,2021-01-27 03:26:24,3335s (~55.58 minutes),-3335s (~-55.58 minutes)
ADC4767,PH Cofipack - Source,2021-01-27 02:30:49,2021-01-27 03:26:24,3335s (~55.58 minutes),301s (~5.02 minutes)
ADC4769,PH Cofipack - Destination,2021-01-27 03:00:07,2021-01-27 05:10:35,7828s (~2.17 hours),-7828s (~-2.17 hours)
ADC4769,PH Cofipack - Source,2021-01-27 03:00:07,2021-01-27 05:10:35,7828s (~2.17 hours),71546s (~19.87 hours)
JM0314,FDC - General Santos,2021-01-27 03:00:59,2021-01-27 08:37:21,20182s (~5.61 hours),190899s (~2.21 days)
KAD4602,PH Cagayan Grocery - Destination,2021-01-27 03:18:04,2021-01-27 06:09:54,10310s (~2.86 hours),-10310s (~-2.86 hours)
KAD4602,PH Cagayan Grocery - Source,2021-01-27 03:18:04,2021-01-27 06:09:54,10310s (~2.86 hours),68228s (~18.95 hours)
WQC386,Save More - Primark Caibaan,2021-01-27 03:18:43,2021-01-27 03:49:59,1876s (~31.27 minutes),209423s (~2.42 days)
KVX115,Gaisano - Butuan,2021-01-27 03:30:14,2021-01-27 09:44:49,22475s (~6.24 hours),153991s (~1.78 days)
NBG3012,"PH RM Foods, Inc. - Destination",2021-01-27 03:30:56,2021-01-27 03:52:57,1321s (~22.02 minutes),-1321s (~-22.02 minutes)
NBG3012,"PH RM Foods, Inc. - Source",2021-01-27 03:30:56,2021-01-27 03:52:57,1321s (~22.02 minutes),56933s (~15.81 hours)
ADC4767,PH Cofipack - Destination,2021-01-27 03:31:25,2021-01-27 03:56:24,1499s (~24.98 minutes),-1499s (~-24.98 minutes)
ADC4767,PH Cofipack - Source,2021-01-27 03:31:25,2021-01-27 03:56:24,1499s (~24.98 minutes),300s (~5 minutes)
KAD4601,PH Cagayan Grocery - Destination,2021-01-27 04:00:29,2021-01-27 08:44:30,17041s (~4.73 hours),-17041s (~-4.73 hours)
KAD4601,PH Cagayan Grocery - Source,2021-01-27 04:00:29,2021-01-27 08:44:30,17041s (~4.73 hours),58114s (~16.14 hours)
ADC4767,PH Cofipack - Destination,2021-01-27 04:01:24,2021-01-27 04:26:24,1500s (~25 minutes),-1500s (~-25 minutes)
ADC4767,PH Cofipack - Source,2021-01-27 04:01:24,2021-01-27 04:26:24,1500s (~25 minutes),300s (~5 minutes)
RKZ541,PH Mandaue Grocery - Destination,2021-01-27 04:07:05,2021-01-27 04:12:17,312s (~5.2 minutes),-312s (~-5.2 minutes)
RKZ541,PH Mandaue Grocery - Source,2021-01-27 04:07:05,2021-01-27 06:59:02,10317s (~2.87 hours),16288s (~4.52 hours)
